ticker,year,fieldid,fieldname,value,valuescore
DELTA,2022,1,ESGScore,A,0.8757010257
DELTA,2023,1,ESGScore,A,0.8613650839
DTAC,2018,1,ESGScore,B,0.6553598654
DTAC,2019,1,ESGScore,B-,0.5825752660
DTAC,2020,1,ESGScore,C+,0.4638743159
DTAC,2021,1,ESGScore,B,0.6474167702
DTAC,2022,1,ESGScore,B,0.6291177870
SPALI,2019,1,ESGScore,C,0.3422202943
SPALI,2020,1,ESGScore,C,0.4033053287
SPALI,2021,1,ESGScore,C+,0.4745337759
SPALI,2022,1,ESGScore,B-,0.5383173799
SPALI,2023,1,ESGScore,B-,0.5322396539
GFPT,2019,1,ESGScore,B,0.5863293914
GFPT,2020,1,ESGScore,B-,0.5748560843
GFPT,2021,1,ESGScore,B,0.5947841822
GFPT,2022,1,ESGScore,B,0.6157856110
GFPT,2023,1,ESGScore,B,0.6117489090
TISCO,2011,1,ESGScore,B-,0.5293917417
TISCO,2012,1,ESGScore,C+,0.4677316843
TISCO,2013,1,ESGScore,B-,0.5477127076
TISCO,2014,1,ESGScore,B-,0.5727871204
TISCO,2015,1,ESGScore,B,0.6137175745
TISCO,2016,1,ESGScore,B,0.6289901227
TISCO,2017,1,ESGScore,B+,0.6841828550
TISCO,2018,1,ESGScore,B+,0.7002955271
TISCO,2019,1,ESGScore,B+,0.7039704958
TISCO,2020,1,ESGScore,B+,0.6767671105
TISCO,2021,1,ESGScore,B,0.5982093606
TISCO,2022,1,ESGScore,B,0.6377157837
TISCO,2023,1,ESGScore,B+,0.6740627307
BEC,2011,1,ESGScore,D+,0.2020814615
BEC,2012,1,ESGScore,D+,0.2396752663
BEC,2013,1,ESGScore,D+,0.2484613619
BEC,2014,1,ESGScore,C,0.3533423035
BEC,2015,1,ESGScore,C+,0.4458501852
BEC,2016,1,ESGScore,C,0.4081089503
BEC,2017,1,ESGScore,C,0.3701293221
BEC,2018,1,ESGScore,C,0.3519530383
BEC,2019,1,ESGScore,C+,0.4383878332
BEC,2020,1,ESGScore,C+,0.4964585589
BEC,2021,1,ESGScore,B,0.6109361179
BEC,2022,1,ESGScore,B,0.6098723150
BEC,2023,1,ESGScore,B,0.6046629924
TCAP,2019,1,ESGScore,C+,0.4810162206
TCAP,2020,1,ESGScore,B-,0.5035971573
TCAP,2021,1,ESGScore,B-,0.5197416625
TCAP,2022,1,ESGScore,B-,0.5668957198
TCAP,2023,1,ESGScore,B+,0.6752134819
PTTEP,2011,1,ESGScore,B,0.5890940897
PTTEP,2012,1,ESGScore,B+,0.6686424166
PTTEP,2013,1,ESGScore,B+,0.6975304283
PTTEP,2014,1,ESGScore,B,0.6509779806
PTTEP,2015,1,ESGScore,B,0.6361761628
PTTEP,2016,1,ESGScore,B,0.6303873475
PTTEP,2017,1,ESGScore,B,0.5914649755
PTTEP,2018,1,ESGScore,B,0.6304290489
PTTEP,2019,1,ESGScore,B+,0.6757930122
PTTEP,2020,1,ESGScore,B,0.6606197514
PTTEP,2021,1,ESGScore,B,0.6569937969
PTTEP,2022,1,ESGScore,B,0.6261116030
PTTEP,2023,1,ESGScore,B,0.6492672511
TVO,2019,1,ESGScore,B-,0.5163353233
TVO,2020,1,ESGScore,B-,0.5716419108
TVO,2021,1,ESGScore,B-,0.5418201250
TVO,2022,1,ESGScore,B,0.6238761685
TVO,2023,1,ESGScore,B+,0.6795619550
BH,2014,1,ESGScore,D+,0.1780784807
BH,2015,1,ESGScore,C-,0.3006246567
BH,2016,1,ESGScore,C-,0.3139068825
BH,2017,1,ESGScore,C-,0.3081862309
BH,2018,1,ESGScore,C+,0.4345659839
BH,2019,1,ESGScore,C+,0.4172020259
BH,2020,1,ESGScore,C+,0.4998359365
BH,2021,1,ESGScore,B-,0.5666740037
BH,2022,1,ESGScore,B,0.6041281695
BH,2023,1,ESGScore,B-,0.5383276087
KKP,2019,1,ESGScore,B-,0.5334442693
KKP,2020,1,ESGScore,B+,0.6727027683
KKP,2021,1,ESGScore,A-,0.7851350304
KKP,2022,1,ESGScore,A-,0.7632992572
KKP,2023,1,ESGScore,B+,0.7327850862
THCOM,2020,1,ESGScore,B,0.5956788089
THCOM,2021,1,ESGScore,B-,0.5725181065
THCOM,2022,1,ESGScore,B-,0.5107717002
THCOM,2023,1,ESGScore,B-,0.5131325664
PT,2021,1,ESGScore,C,0.4040440816
PT,2022,1,ESGScore,C+,0.4316773498
PT,2023,1,ESGScore,C,0.3568962141
TASCO,2019,1,ESGScore,C,0.3765674972
TASCO,2020,1,ESGScore,B-,0.5715274339
TASCO,2021,1,ESGScore,B+,0.7009210815
TASCO,2022,1,ESGScore,B,0.6180224421
TASCO,2023,1,ESGScore,B,0.6258783277
KBANK,2011,1,ESGScore,B,0.6199893668
KBANK,2012,1,ESGScore,B+,0.7333610348
KBANK,2013,1,ESGScore,B+,0.6689555401
KBANK,2014,1,ESGScore,B+,0.6782885881
KBANK,2015,1,ESGScore,B,0.6571944736
KBANK,2016,1,ESGScore,B,0.5947324006
KBANK,2017,1,ESGScore,B,0.6192077815
KBANK,2018,1,ESGScore,B,0.6398857458
KBANK,2019,1,ESGScore,B+,0.6962903249
KBANK,2020,1,ESGScore,B+,0.6668199530
KBANK,2021,1,ESGScore,B+,0.6710077167
KBANK,2022,1,ESGScore,B+,0.7361234218
KBANK,2023,1,ESGScore,B+,0.7174940768
SCB,2011,1,ESGScore,C+,0.4410035239
SCB,2012,1,ESGScore,B-,0.5497380052
SCB,2013,1,ESGScore,B,0.6483026898
SCB,2014,1,ESGScore,B+,0.6708325417
SCB,2015,1,ESGScore,B,0.6357717445
SCB,2016,1,ESGScore,A-,0.7550881498
SCB,2017,1,ESGScore,A-,0.7605485923
SCB,2018,1,ESGScore,A-,0.7638627258
SCB,2019,1,ESGScore,A,0.8380172187
SCB,2020,1,ESGScore,A-,0.8235062343
SCB,2021,1,ESGScore,A-,0.8143293266
BBL,2011,1,ESGScore,C,0.3959267353
BBL,2012,1,ESGScore,C,0.4072047539
BBL,2013,1,ESGScore,C,0.3626530731
BBL,2014,1,ESGScore,B-,0.5259734343
BBL,2015,1,ESGScore,B,0.5916386902
BBL,2016,1,ESGScore,B,0.6327666997
BBL,2017,1,ESGScore,B-,0.5551460614
BBL,2018,1,ESGScore,B,0.5870232808
BBL,2019,1,ESGScore,B,0.6400209410
BBL,2020,1,ESGScore,B,0.6346449997
BBL,2021,1,ESGScore,B+,0.6867511126
BBL,2022,1,ESGScore,B,0.6258100769
BBL,2023,1,ESGScore,B,0.6232245664
THAI,2011,1,ESGScore,C-,0.3158539327
THAI,2012,1,ESGScore,C,0.3573918547
THAI,2013,1,ESGScore,C,0.3856271932
THAI,2014,1,ESGScore,C+,0.4313311422
THAI,2015,1,ESGScore,C+,0.4304543501
THAI,2016,1,ESGScore,C+,0.4416211787
THAI,2017,1,ESGScore,C+,0.4420023679
THAI,2018,1,ESGScore,C,0.4135089910
THAI,2019,1,ESGScore,C,0.4117421923
THAI,2020,1,ESGScore,C+,0.4291443331
THAI,2021,1,ESGScore,C,0.3951105680
THAI,2022,1,ESGScore,C,0.3880326564
MINT,2013,1,ESGScore,B-,0.5041874573
MINT,2014,1,ESGScore,B-,0.5421009669
MINT,2015,1,ESGScore,B-,0.5794613899
MINT,2016,1,ESGScore,B-,0.5532576715
MINT,2017,1,ESGScore,A-,0.7534217928
MINT,2018,1,ESGScore,A,0.8623095196
MINT,2019,1,ESGScore,A,0.8742125177
MINT,2020,1,ESGScore,A,0.8987090377
MINT,2021,1,ESGScore,A,0.8903239620
MINT,2022,1,ESGScore,A,0.9144865603
MINT,2023,1,ESGScore,A,0.9041656119
AEONTS,2019,1,ESGScore,D-,0.0241962637
AEONTS,2020,1,ESGScore,C-,0.3191490394
AEONTS,2021,1,ESGScore,C,0.3391286515
AEONTS,2022,1,ESGScore,C-,0.3178335355
AEONTS,2023,1,ESGScore,C,0.3362624610
SCCC,2021,1,ESGScore,B-,0.5798832351
SCCC,2022,1,ESGScore,B,0.5985662311
SCCC,2023,1,ESGScore,B,0.6150409161
HMPRO,2011,1,ESGScore,C-,0.2503189192
HMPRO,2012,1,ESGScore,D+,0.2437734279
HMPRO,2013,1,ESGScore,C+,0.4992938357
HMPRO,2014,1,ESGScore,B,0.5917742975
HMPRO,2015,1,ESGScore,C+,0.4923093622
HMPRO,2016,1,ESGScore,B-,0.5506076004
HMPRO,2017,1,ESGScore,B,0.6226277284
HMPRO,2018,1,ESGScore,B,0.6228962841
HMPRO,2019,1,ESGScore,B+,0.6925732656
HMPRO,2020,1,ESGScore,B,0.6618814427
HMPRO,2021,1,ESGScore,B,0.6598384846
HMPRO,2022,1,ESGScore,B,0.6530700377
HMPRO,2023,1,ESGScore,B,0.6410607826
TNL,2021,1,ESGScore,B,0.6022608976
TNL,2022,1,ESGScore,B,0.6026785192
TNL,2023,1,ESGScore,B-,0.5637027950
MAJOR,2019,1,ESGScore,D+,0.2382129896
MAJOR,2020,1,ESGScore,D+,0.2249974899
MAJOR,2021,1,ESGScore,C+,0.4338635632
MAJOR,2022,1,ESGScore,B-,0.5235457097
MAJOR,2023,1,ESGScore,B-,0.5172810298
EASTW,2020,1,ESGScore,C+,0.4581052347
EASTW,2021,1,ESGScore,C+,0.4500935904
EASTW,2022,1,ESGScore,B-,0.5145665759
EASTW,2023,1,ESGScore,B-,0.5052090395
CPALL,2011,1,ESGScore,D,0.1542797272
CPALL,2012,1,ESGScore,D,0.1531498575
CPALL,2013,1,ESGScore,D,0.1559556504
CPALL,2014,1,ESGScore,D+,0.2481384631
CPALL,2015,1,ESGScore,C,0.3523788860
CPALL,2016,1,ESGScore,B-,0.5540117244
CPALL,2017,1,ESGScore,B,0.5863572562
CPALL,2018,1,ESGScore,B,0.6307678914
CPALL,2019,1,ESGScore,B,0.5890671034
CPALL,2020,1,ESGScore,B,0.5859787694
CPALL,2021,1,ESGScore,B,0.6077695028
CPALL,2022,1,ESGScore,B-,0.5664879452
CPALL,2023,1,ESGScore,B,0.5861784649
AMATA,2019,1,ESGScore,B+,0.7066485501
AMATA,2020,1,ESGScore,A-,0.7696713598
AMATA,2021,1,ESGScore,B+,0.7465452804
AMATA,2022,1,ESGScore,B+,0.6810829514
AMATA,2023,1,ESGScore,B,0.6302162510
BAFS,2020,1,ESGScore,B-,0.5076210040
BAFS,2021,1,ESGScore,B-,0.5337570957
BAFS,2022,1,ESGScore,B,0.6454841297
BAFS,2023,1,ESGScore,B,0.6450563934
CPF,2011,1,ESGScore,C+,0.4293179065
CPF,2012,1,ESGScore,C+,0.4533024934
CPF,2013,1,ESGScore,B-,0.5471933295
CPF,2014,1,ESGScore,C+,0.4957192614
CPF,2015,1,ESGScore,B-,0.5150339945
CPF,2016,1,ESGScore,B+,0.6760380327
CPF,2017,1,ESGScore,B+,0.6975552704
CPF,2018,1,ESGScore,B+,0.7362980597
CPF,2019,1,ESGScore,B+,0.6790670810
CPF,2020,1,ESGScore,B+,0.7047298975
CPF,2021,1,ESGScore,B,0.6601303085
CPF,2022,1,ESGScore,B+,0.7068156948
CPF,2023,1,ESGScore,B+,0.7177821423
ASIAN,2020,1,ESGScore,D+,0.2202614972
ASIAN,2021,1,ESGScore,D+,0.2293116390
ASIAN,2022,1,ESGScore,C-,0.2641480568
ASIAN,2023,1,ESGScore,C+,0.4627935578
HANA,2019,1,ESGScore,C,0.3472671427
HANA,2020,1,ESGScore,C+,0.4918486628
HANA,2021,1,ESGScore,C+,0.4372133710
HANA,2022,1,ESGScore,C+,0.4791444059
HANA,2023,1,ESGScore,C,0.3487990588
ERW,2019,1,ESGScore,C-,0.2818927457
ERW,2020,1,ESGScore,C,0.3935029616
ERW,2021,1,ESGScore,C+,0.4928827103
ERW,2022,1,ESGScore,B-,0.5428982691
ERW,2023,1,ESGScore,C+,0.4344647734
LPN,2021,1,ESGScore,D,0.1610229198
LPN,2022,1,ESGScore,D+,0.2015528188
LPN,2023,1,ESGScore,B-,0.5226554248
MSC,2021,1,ESGScore,B,0.6110663496
MSC,2022,1,ESGScore,B-,0.5317607986
AP,2019,1,ESGScore,D+,0.2385531330
AP,2020,1,ESGScore,D+,0.2012546424
AP,2021,1,ESGScore,D,0.1605624661
AP,2022,1,ESGScore,D+,0.2121530289
AP,2023,1,ESGScore,D+,0.2199796730
SIRI,2019,1,ESGScore,B,0.6061664292
SIRI,2020,1,ESGScore,B,0.6120491127
SIRI,2021,1,ESGScore,B,0.6131215567
SIRI,2022,1,ESGScore,B-,0.5570559894
SIRI,2023,1,ESGScore,B-,0.5229034708
STA,2019,1,ESGScore,B-,0.5769732721
STA,2020,1,ESGScore,B-,0.5475220252
STA,2021,1,ESGScore,B+,0.6700148702
STA,2022,1,ESGScore,B+,0.6680990152
STA,2023,1,ESGScore,B,0.6599240136
THIP,2021,1,ESGScore,C,0.4073839992
THIP,2022,1,ESGScore,C-,0.3249209665
THIP,2023,1,ESGScore,C-,0.2894485099
DRT,2021,1,ESGScore,C,0.3531464385
DRT,2022,1,ESGScore,C,0.3445051042
DRT,2023,1,ESGScore,C-,0.2991764285
TTA,2020,1,ESGScore,C,0.3914603679
TTA,2021,1,ESGScore,B-,0.5241288688
TTA,2022,1,ESGScore,C+,0.4699758517
TTA,2023,1,ESGScore,C+,0.4397103675
TIPCO,2021,1,ESGScore,C+,0.4962664026
TIPCO,2022,1,ESGScore,B-,0.5276201610
TIPCO,2023,1,ESGScore,B-,0.5108253516
SCG,2021,1,ESGScore,C-,0.2853518712
SCG,2022,1,ESGScore,C-,0.3110494581
SCG,2023,1,ESGScore,C,0.3556209105
BWG,2021,1,ESGScore,B-,0.5167953342
BWG,2022,1,ESGScore,B-,0.5417806983
BWG,2023,1,ESGScore,C+,0.4858731059
TMT,2021,1,ESGScore,C,0.4152135983
TMT,2022,1,ESGScore,B-,0.5419670031
TMT,2023,1,ESGScore,C+,0.4565915886
FPT,2021,1,ESGScore,B+,0.7224970762
FPT,2022,1,ESGScore,B,0.6508633029
FPT,2023,1,ESGScore,B+,0.7061557282
AH,2020,1,ESGScore,C,0.3823834219
AH,2021,1,ESGScore,C-,0.3235491506
AH,2022,1,ESGScore,C-,0.3307988053
AH,2023,1,ESGScore,C-,0.3093101357
RATCH,2018,1,ESGScore,C,0.3628016611
RATCH,2019,1,ESGScore,C+,0.4377571326
RATCH,2020,1,ESGScore,C+,0.4711540661
RATCH,2021,1,ESGScore,B-,0.5737358801
RATCH,2022,1,ESGScore,B,0.5971160470
RATCH,2023,1,ESGScore,B-,0.5720726234
QH,2019,1,ESGScore,C-,0.2740839295
QH,2020,1,ESGScore,C,0.3749048856
QH,2021,1,ESGScore,C-,0.3066090779
QH,2022,1,ESGScore,C,0.3862394353
QH,2023,1,ESGScore,C,0.3395662455
SC,2021,1,ESGScore,B+,0.7471105312
SC,2022,1,ESGScore,A-,0.7805697619
ESSO,2019,1,ESGScore,C-,0.3283389207
ESSO,2020,1,ESGScore,C,0.3497680020
ESSO,2021,1,ESGScore,C,0.4138764567
ESSO,2022,1,ESGScore,C+,0.4838931340
ESSO,2023,1,ESGScore,B-,0.5544517051
S,2020,1,ESGScore,A-,0.8142747297
S,2021,1,ESGScore,A-,0.7748977683
S,2022,1,ESGScore,B+,0.7282188945
S,2023,1,ESGScore,B+,0.6978468154
AOT,2012,1,ESGScore,C+,0.4429141218
AOT,2013,1,ESGScore,C+,0.4828576337
AOT,2014,1,ESGScore,B-,0.5357463582
AOT,2015,1,ESGScore,B-,0.5642091592
AOT,2016,1,ESGScore,B-,0.5695687916
AOT,2017,1,ESGScore,B,0.6107109646
AOT,2018,1,ESGScore,B+,0.6859568524
AOT,2019,1,ESGScore,B,0.6574351707
AOT,2020,1,ESGScore,B,0.5972758688
AOT,2021,1,ESGScore,B-,0.5473915870
AOT,2022,1,ESGScore,B,0.6368338100
AOT,2023,1,ESGScore,B,0.5961780531
KTC,2019,1,ESGScore,C-,0.2970049487
KTC,2020,1,ESGScore,C+,0.4635243610
KTC,2021,1,ESGScore,C+,0.4744115834
KTC,2022,1,ESGScore,B,0.6134554357
KTC,2023,1,ESGScore,B,0.5911477656
CIMBT,2020,1,ESGScore,B,0.6497071303
CIMBT,2021,1,ESGScore,B,0.5996704963
CIMBT,2022,1,ESGScore,A-,0.8053999666
CIMBT,2023,1,ESGScore,A-,0.7888355658
TSC,2021,1,ESGScore,C,0.3777313830
TSC,2022,1,ESGScore,C,0.4011425011
TSC,2023,1,ESGScore,C,0.3630438147
BAY,2011,1,ESGScore,C,0.3718821492
BAY,2012,1,ESGScore,C,0.3899648582
BAY,2013,1,ESGScore,C+,0.4408071452
BAY,2014,1,ESGScore,C,0.3616915857
BAY,2015,1,ESGScore,C,0.3416241301
BAY,2016,1,ESGScore,C+,0.4565547714
BAY,2017,1,ESGScore,C+,0.4235261260
BAY,2018,1,ESGScore,C+,0.4995478464
BAY,2019,1,ESGScore,B,0.6078513616
BAY,2020,1,ESGScore,B+,0.6834669414
BAY,2021,1,ESGScore,B+,0.6776428056
BAY,2022,1,ESGScore,B,0.6526400737
SNC,2021,1,ESGScore,C,0.3542993587
SNC,2022,1,ESGScore,C,0.3389160168
SNC,2023,1,ESGScore,C,0.3404884843
RS,2019,1,ESGScore,C+,0.4329342777
RS,2020,1,ESGScore,B,0.6168551696
RS,2021,1,ESGScore,B+,0.7241304816
RS,2022,1,ESGScore,B+,0.6728351684
RS,2023,1,ESGScore,B,0.6615669222
TSTH,2021,1,ESGScore,B-,0.5276559242
TSTH,2022,1,ESGScore,B,0.5878078137
TSTH,2023,1,ESGScore,B-,0.5076381960
SAT,2021,1,ESGScore,C+,0.4251294961
SAT,2022,1,ESGScore,B-,0.5245173549
SAT,2023,1,ESGScore,B-,0.5172677278
TMB,2013,1,ESGScore,C-,0.2748031307
TMB,2014,1,ESGScore,C-,0.2844446987
TMB,2015,1,ESGScore,C,0.4035311266
TMB,2016,1,ESGScore,C,0.3525018161
TMB,2017,1,ESGScore,C+,0.4369487012
TMB,2018,1,ESGScore,C+,0.4600964946
TMB,2019,1,ESGScore,B-,0.5378130996
TMB,2020,1,ESGScore,B-,0.5103008185
TMB,2021,1,ESGScore,B-,0.5398571596
TMB,2022,1,ESGScore,B-,0.5431250193
TMB,2023,1,ESGScore,B-,0.5511022639
SUPER,2019,1,ESGScore,D,0.1203111562
SUPER,2020,1,ESGScore,D,0.1305991156
SUPER,2021,1,ESGScore,D,0.1419489768
SUPER,2022,1,ESGScore,D+,0.2205026062
SUPER,2023,1,ESGScore,D+,0.1862325949
ADCB,2014,1,ESGScore,C+,0.4599143625
ADCB,2015,1,ESGScore,B-,0.5298481417
ADCB,2016,1,ESGScore,B,0.6172137486
ADCB,2017,1,ESGScore,B,0.6652910085
ADCB,2018,1,ESGScore,B+,0.6928095619
ADCB,2019,1,ESGScore,B+,0.7172937645
ADCB,2020,1,ESGScore,B+,0.6748798643
ADCB,2021,1,ESGScore,B+,0.7254108637
ADCB,2022,1,ESGScore,B+,0.7070454000
ADCB,2023,1,ESGScore,B+,0.6925985065
ARTC,2014,1,ESGScore,D,0.1186397636
ARTC,2015,1,ESGScore,D,0.1437678835
ARTC,2016,1,ESGScore,D+,0.2012926937
ARTC,2017,1,ESGScore,D,0.1659039574
ARTC,2018,1,ESGScore,D,0.1630729997
ARTC,2019,1,ESGScore,D,0.1460573774
ALDAR,2014,1,ESGScore,D,0.1145720311
ALDAR,2015,1,ESGScore,D,0.1195115044
ALDAR,2016,1,ESGScore,D,0.0842192343
ALDAR,2017,1,ESGScore,D,0.1145927602
ALDAR,2018,1,ESGScore,C,0.3435240587
ALDAR,2019,1,ESGScore,B+,0.6905606392
ALDAR,2020,1,ESGScore,A-,0.7954365642
ALDAR,2021,1,ESGScore,A-,0.8140217172
ALDAR,2022,1,ESGScore,A,0.8647813046
ALDAR,2023,1,ESGScore,A,0.8570387643
GCEM,2021,1,ESGScore,D+,0.2399383249
GCEM,2022,1,ESGScore,D+,0.2479629939
GCEM,2023,1,ESGScore,D+,0.2427045029
NMDC,2020,1,ESGScore,C,0.3942336688
NMDC,2021,1,ESGScore,C,0.3489458655
NMDC,2022,1,ESGScore,C,0.3441233629
NMDC,2023,1,ESGScore,C-,0.3113928117
DIB,2014,1,ESGScore,D,0.1373930070
DIB,2015,1,ESGScore,D,0.1179137466
DIB,2016,1,ESGScore,D,0.1042486679
DIB,2017,1,ESGScore,D,0.1150260870
DIB,2018,1,ESGScore,D,0.1141703591
DIB,2019,1,ESGScore,D,0.1322453879
DIB,2020,1,ESGScore,D,0.1532331244
DIB,2021,1,ESGScore,C-,0.2846794581
DIB,2022,1,ESGScore,C-,0.3077355818
DIB,2023,1,ESGScore,B,0.6187370156
DU,2015,1,ESGScore,B-,0.5009490775
DU,2016,1,ESGScore,C+,0.4470395960
DU,2017,1,ESGScore,B-,0.5331206295
DU,2018,1,ESGScore,B-,0.5132476970
DU,2019,1,ESGScore,C+,0.4906252777
DU,2020,1,ESGScore,C+,0.4380802190
DU,2021,1,ESGScore,C,0.4005619509
DU,2022,1,ESGScore,C+,0.4225001153
DU,2023,1,ESGScore,C,0.3966181629
CBD,2018,1,ESGScore,D+,0.2394151028
CBD,2019,1,ESGScore,C,0.3629847578
CBD,2020,1,ESGScore,D+,0.2247865774
CBD,2021,1,ESGScore,D+,0.2019180750
CBD,2022,1,ESGScore,C,0.3481414839
CBD,2023,1,ESGScore,C,0.4010890356
FAB,2014,1,ESGScore,B,0.5979974980
FAB,2015,1,ESGScore,B,0.6128544691
FAB,2016,1,ESGScore,B-,0.5667054358
FAB,2017,1,ESGScore,B,0.6517651448
FAB,2018,1,ESGScore,B+,0.7129176505
FAB,2019,1,ESGScore,B+,0.7218117985
FAB,2020,1,ESGScore,B+,0.6743885089
FAB,2021,1,ESGScore,B+,0.6898137958
FAB,2022,1,ESGScore,A-,0.7779545438
FAB,2023,1,ESGScore,A-,0.7619914150
BOS,2020,1,ESGScore,C,0.3910912679
BOS,2021,1,ESGScore,C,0.3996551128
BOS,2022,1,ESGScore,C+,0.4934137510
BOS,2023,1,ESGScore,C+,0.4638414270
FGB,2014,1,ESGScore,D,0.1085247095
FGB,2015,1,ESGScore,D+,0.1804174481
FGB,2016,1,ESGScore,D+,0.2157866874
CCOLA,2011,1,ESGScore,B,0.6435236565
CCOLA,2012,1,ESGScore,B+,0.7292900247
CCOLA,2013,1,ESGScore,B+,0.6960692820
CCOLA,2014,1,ESGScore,A-,0.7733020295
CCOLA,2015,1,ESGScore,A-,0.7664095318
CCOLA,2016,1,ESGScore,A-,0.7553922213
CCOLA,2017,1,ESGScore,A-,0.7897011987
CCOLA,2018,1,ESGScore,A-,0.7837076874
CCOLA,2019,1,ESGScore,A,0.8539389595
CCOLA,2020,1,ESGScore,A,0.8427881014
CCOLA,2021,1,ESGScore,A-,0.7926850071
CCOLA,2022,1,ESGScore,A-,0.8110294645
CCOLA,2023,1,ESGScore,A-,0.8185602734
ESNT,2011,1,ESGScore,B,0.6398870696
ESNT,2012,1,ESGScore,B-,0.5291854889
ESNT,2013,1,ESGScore,B,0.6197432774
ESNT,2014,1,ESGScore,C+,0.4807857032
ESNT,2015,1,ESGScore,C+,0.4568949750
ESNT,2016,1,ESGScore,B-,0.5103383489
ESNT,2017,1,ESGScore,C+,0.4769994781
ESNT,2018,1,ESGScore,B,0.6003774681
ESNT,2019,1,ESGScore,B+,0.6672628319
ESNT,2020,1,ESGScore,B,0.6278074303
ESNT,2021,1,ESGScore,B-,0.5769834233
ESNT,2022,1,ESGScore,B-,0.5535676497
ESNT,2023,1,ESGScore,B-,0.5364696779
CSR,2011,1,ESGScore,C,0.3978919626
CSR,2012,1,ESGScore,C-,0.3057271158
CSR,2013,1,ESGScore,C,0.3553292616
CSR,2014,1,ESGScore,C-,0.2785255876
WIN,2011,1,ESGScore,C,0.3968178666
WIN,2012,1,ESGScore,C-,0.3333008178
WIN,2013,1,ESGScore,C,0.3776232322
WIN,2014,1,ESGScore,C,0.4105496354
WIN,2015,1,ESGScore,B-,0.5147898172
WIN,2016,1,ESGScore,B-,0.5273601267
WIN,2017,1,ESGScore,C+,0.4332005382
WIN,2018,1,ESGScore,C,0.3334777963
WIN,2019,1,ESGScore,C+,0.4539973600
WIN,2020,1,ESGScore,B-,0.5028270745
WIN,2021,1,ESGScore,B-,0.5502166603
WIN,2022,1,ESGScore,B-,0.5729074114
WIN,2023,1,ESGScore,B-,0.5633190174
PVCS,2011,1,ESGScore,D,0.1242632368
PVCS,2012,1,ESGScore,D+,0.1772077583
PVCS,2013,1,ESGScore,D+,0.2073282318
PVCS,2014,1,ESGScore,D+,0.2490140009
PVCS,2015,1,ESGScore,C-,0.3029454248
PVCS,2016,1,ESGScore,C-,0.2627773789
PVCS,2017,1,ESGScore,C-,0.2606682281
PVCS,2018,1,ESGScore,C-,0.2728269293
PVCS,2019,1,ESGScore,C-,0.2749123145
DRX,2011,1,ESGScore,B-,0.5479572701
DRX,2012,1,ESGScore,B-,0.5431682171
DRX,2013,1,ESGScore,B-,0.5553240568
DRX,2014,1,ESGScore,C+,0.4611403997
DRX,2015,1,ESGScore,B,0.5992295978
DRX,2016,1,ESGScore,C+,0.4925012129
DRX,2017,1,ESGScore,B-,0.5388362403
DRX,2018,1,ESGScore,B-,0.5431705633
DRX,2019,1,ESGScore,B,0.6072695930
DRX,2020,1,ESGScore,B,0.6043814094
DRX,2021,1,ESGScore,B,0.5890200902
DRX,2022,1,ESGScore,B-,0.5802652602
DRX,2023,1,ESGScore,B-,0.5697769841
GFS,2011,1,ESGScore,B+,0.6738620837
GFS,2012,1,ESGScore,B,0.6259536478
GFS,2013,1,ESGScore,B-,0.5807156423
GFS,2014,1,ESGScore,B-,0.5830794622
GFS,2015,1,ESGScore,B,0.6327516605
GFS,2016,1,ESGScore,B,0.6257164042
GFS,2017,1,ESGScore,B,0.6223676436
GFS,2018,1,ESGScore,B,0.5844598181
GFS,2019,1,ESGScore,B,0.5941750999
GFS,2020,1,ESGScore,B-,0.5637992492
VED,2011,1,ESGScore,B,0.6533774769
VED,2012,1,ESGScore,B+,0.7325826296
VED,2013,1,ESGScore,B+,0.7429460325
VED,2014,1,ESGScore,A-,0.7801450321
VED,2015,1,ESGScore,A-,0.7910257424
VED,2016,1,ESGScore,A-,0.7575427121
VED,2017,1,ESGScore,B+,0.7276789214
VED,2018,1,ESGScore,B+,0.7264499815
VED,2019,1,ESGScore,B+,0.7049352617
JMG,2015,1,ESGScore,D+,0.2406356575
JMG,2016,1,ESGScore,C-,0.2667021792
JMG,2017,1,ESGScore,D+,0.2314009828
JMG,2018,1,ESGScore,C-,0.2504815752
JMG,2019,1,ESGScore,D+,0.2380506931
JMG,2020,1,ESGScore,D+,0.2381120083
JMG,2021,1,ESGScore,C-,0.2685297364
JMG,2022,1,ESGScore,D+,0.2464468587
JMG,2023,1,ESGScore,D+,0.2195670591
IDOX,2019,1,ESGScore,D,0.1389403799
IDOX,2020,1,ESGScore,D+,0.1758641113
IDOX,2021,1,ESGScore,C-,0.2867763767
IDOX,2022,1,ESGScore,C-,0.3315370746
IDOX,2023,1,ESGScore,C,0.3462972572
CLDN,2011,1,ESGScore,D,0.1543971788
CLDN,2012,1,ESGScore,C+,0.4787588363
CLDN,2013,1,ESGScore,C+,0.4736443076
CLDN,2014,1,ESGScore,C-,0.2796076703
CLDN,2015,1,ESGScore,C+,0.4185987534
CLDN,2016,1,ESGScore,C+,0.4422911467
CLDN,2017,1,ESGScore,C+,0.4907499093
CLDN,2018,1,ESGScore,B-,0.5745177782
CLDN,2019,1,ESGScore,B-,0.5220195986
CLDN,2020,1,ESGScore,B,0.5849438569
CLDN,2021,1,ESGScore,B-,0.5125977512
CLDN,2022,1,ESGScore,B,0.6231250069
